State Abbreviation,Name,Release Year,High school graduation raw value,Unemployment raw value,Some college raw value,Ratio of population to mental health providers,Median household income raw value,Average Temperature,Average Precipitation,RUCC,Poor mental health days raw value,Crude Rate,high_school_treated,unemployment_treated,college_treated,mental_health_provider_treated,household_income_treated,temperature_treated,precipitation_treated
GA,Clarke County,2011,0.471,0.073,0.659,1309.0,36254.0,62.33333333333332,3.266666666666666,3.0,3.5,12.7,0,1,1,1,0,0,1
GA,Clayton County,2011,0.487,0.113,0.51,15334.0,46293.0,62.725,3.411666666666666,1.0,3.8,8.4,0,0,0,0,0,0,1
GA,Cobb County,2011,0.754,0.088,0.7120000000000001,3119.0,69728.0,61.88333333333333,3.727500000000001,1.0,2.9,7.6,0,0,1,0,1,0,0
GA,Columbia County,2011,0.8,0.068,0.682,2351.0,66181.0,64.14166666666667,2.9650000000000003,2.0,2.5,15.5,0,1,1,0,1,0,1
GA,Coweta County,2011,0.7170000000000001,0.095,0.5710000000000001,11220.0,61199.0,62.43333333333333,3.5358333333333327,1.0,3.0,12.4,0,0,0,0,1,0,0
GA,DeKalb County,2011,0.595,0.096,0.657,1200.0,54708.0,62.30833333333334,3.4224999999999994,1.0,3.0,7.9,0,0,1,1,1,0,1
GA,Dougherty County,2011,0.51,0.102,0.581,6809.0,35729.0,66.85833333333333,2.9916666666666667,3.0,3.1,11.6,0,0,0,0,0,0,1
GA,Douglas County,2011,0.735,0.104,0.58,8541.0,57926.0,61.85833333333334,3.6775,1.0,3.7,12.8,0,0,0,0,1,0,0
GA,Floyd County,2011,0.611,0.102,0.472,2225.0,41865.0,61.75833333333333,4.36,3.0,3.9,18.7,0,0,0,0,0,0,0
GA,Forsyth County,2011,0.82,0.079,0.757,7641.0,88626.0,60.875,4.239166666666667,1.0,2.6,8.2,1,0,1,0,1,0,0
GA,Fulton County,2011,0.6579999999999999,0.098,0.7020000000000001,1437.0,62682.0,62.13333333333333,3.6041666666666665,1.0,2.9,11.1,0,0,1,1,1,0,0
GA,Glynn County,2011,0.565,0.0819999999999999,0.545,2535.0,50236.0,68.39166666666667,3.108333333333333,3.0,2.7,12.5,0,0,0,0,1,0,1
GA,Gordon County,2011,0.6829999999999999,0.126,0.382,26482.0,43789.0,61.24166666666665,4.434166666666667,4.0,5.2,18.0,0,0,0,0,0,0,0
GA,Gwinnett County,2011,0.723,0.087,0.643,5341.0,66327.0,61.76666666666667,3.7208333333333328,1.0,2.9,10.8,0,0,1,0,1,0,0
GA,Hall County,2011,0.613,0.09,0.432,4861.0,53083.0,61.025,4.016666666666667,3.0,3.1,10.9,0,0,0,0,1,0,0
GA,Henry County,2011,0.747,0.093,0.621,6805.0,63199.0,62.87500000000001,3.4050000000000007,1.0,2.8,12.6,0,0,1,0,1,0,1
GA,Houston County,2011,0.727,0.069,0.6409999999999999,7851.0,57755.0,65.31666666666666,2.8883333333333336,3.0,2.7,13.2,0,1,1,0,1,0,1
GA,Muscogee County,2011,0.611,0.088,0.604,3274.0,40276.0,64.97500000000001,3.3166666666666664,2.0,4.2,9.7,0,0,1,0,0,0,1
GA,Newton County,2011,0.589,0.1169999999999999,0.535,24596.0,54286.0,62.71666666666667,3.2691666666666674,1.0,3.2,15.9,0,0,0,0,1,0,1
GA,Paulding County,2011,0.635,0.0969999999999999,0.551,44433.0,64598.0,61.44999999999999,3.8166666666666655,1.0,4.1,15.3,0,0,0,0,1,0,0
GA,Richmond County,2011,0.535,0.098,0.557,2013.0,37723.0,65.05833333333335,2.879166666666667,2.0,3.6,15.5,0,0,0,1,0,0,1
GA,Rockdale County,2011,0.64,0.107,0.562,5957.0,58107.0,62.575,3.335833333333333,1.0,3.0,14.0,0,0,0,0,1,0,1
GA,Spalding County,2011,0.495,0.136,0.4479999999999999,16022.0,41450.0,63.07500000000001,3.4125,1.0,3.3,17.2,0,0,0,0,0,0,1
GA,Thomas County,2011,0.625,0.088,0.46,1910.0,37581.0,67.09166666666665,3.119166666666666,4.0,2.5,22.4,0,0,0,1,0,0,1
GA,Walton County,2011,0.655,0.1,0.4529999999999999,17174.0,54479.0,62.225,3.3058333333333336,1.0,3.1,22.5,0,0,0,0,1,0,1
ID,Ada County,2011,0.8340000000000001,0.0819999999999999,0.711,14050.0,57159.0,50.40833333333333,1.0091666666666668,2.0,3.2,15.5,1,0,1,0,1,1,1
ID,Bannock County,2011,0.8,0.069,0.69,13545.0,47819.0,43.5,1.711666666666667,3.0,3.6,19.1,0,1,1,0,0,1,1
ID,Bonneville County,2011,0.8759999999999999,0.0579999999999999,0.65,11028.0,52254.0,40.65833333333333,1.9641666666666664,3.0,3.3,20.8,1,1,1,0,1,1,1
ID,Canyon County,2011,0.67,0.104,0.512,46030.0,43976.0,50.75833333333333,0.8124999999999999,2.0,3.5,18.8,0,0,0,0,0,1,1
ID,Kootenai County,2011,0.835,0.091,0.63,13700.0,49721.0,44.51666666666667,2.8025,3.0,3.2,19.9,1,0,1,0,1,1,1
ID,Nez Perce County,2011,0.8859999999999999,0.062,0.621,6479.0,46680.0,47.725,1.951666666666666,3.0,3.5,27.9,1,1,1,0,0,1,1
ID,Twin Falls County,2011,0.764,0.064,0.573,18555.0,42210.0,46.83333333333334,1.0916666666666663,5.0,3.3,17.9,0,1,0,0,0,1,1
IL,Adams County,2011,0.8759999999999999,0.073,0.619,4181.0,44555.0,53.39166666666667,3.1575,5.0,3.4,14.9,1,1,1,0,0,1,1
IL,Champaign County,2011,0.818,0.0819999999999999,0.757,1879.0,45840.0,52.475,3.2425,3.0,2.8,8.9,0,0,1,1,0,1,1
IL,Cook County,2011,0.625,0.103,0.643,1647.0,54559.0,50.40833333333334,3.760833333333333,1.0,3.3,7.0,0,0,1,1,1,1,0
IL,DuPage County,2011,0.999,0.084,0.7509999999999999,1604.0,77040.0,50.10833333333332,3.575833333333333,1.0,2.8,9.8,1,0,1,1,1,1,0
IL,Franklin County,2011,0.841,0.129,0.575,39288.0,34456.0,56.71666666666666,5.694999999999999,4.0,3.5,27.5,1,0,0,0,0,0,0
IL,Grundy County,2011,0.948,0.121,0.619,16002.0,60738.0,51.25833333333333,3.615,1.0,2.9,20.0,1,0,1,0,1,1,0
IL,Jackson County,2011,0.82,0.072,0.725,1237.0,34763.0,57.15833333333333,5.560833333333334,3.0,3.6,16.6,1,1,1,1,0,0,0
IL,Kane County,2011,0.848,0.103,0.585,3762.0,66834.0,49.39166666666667,3.6625,1.0,2.9,7.7,1,0,0,0,1,1,0
IL,Kankakee County,2011,0.789,0.121,0.5770000000000001,7515.0,49987.0,51.17499999999999,3.393333333333333,3.0,3.5,11.5,0,0,0,0,1,1,1
IL,Kendall County,2011,1.0,0.1,0.6990000000000001,7808.0,85630.0,50.68333333333334,3.7191666666666654,1.0,2.2,9.4,1,0,1,0,1,1,0
IL,Lake County,2011,0.841,0.098,0.67,1371.0,78617.0,48.975,3.5025,1.0,2.8,10.4,1,0,1,1,1,1,1
IL,LaSalle County,2011,0.818,0.121,0.5529999999999999,12526.0,49617.0,50.75833333333333,3.4408333333333334,4.0,3.4,16.7,0,0,0,0,1,1,1
IL,McHenry County,2011,0.911,0.0969999999999999,0.674,4186.0,79656.0,48.28333333333333,3.4633333333333325,1.0,2.7,9.7,1,0,1,0,1,1,1
IL,McLean County,2011,0.82,0.072,0.764,2806.0,58474.0,51.61666666666667,3.1758333333333333,3.0,2.4,8.8,1,1,1,0,1,1,1
IL,Madison County,2011,0.848,0.102,0.6509999999999999,7878.0,51207.0,56.34166666666666,3.628333333333333,1.0,3.6,12.7,1,0,1,0,1,0,0
IL,Marion County,2011,0.8590000000000001,0.119,0.555,7884.0,41759.0,55.35,4.800000000000002,4.0,5.2,25.6,1,0,0,0,0,1,0
IL,Ogle County,2011,0.889,0.124,0.562,27645.0,56452.0,49.19166666666667,3.5875,4.0,2.4,20.7,1,0,0,0,1,1,0
IL,Peoria County,2011,0.759,0.109,0.6509999999999999,3169.0,49634.0,51.95833333333334,3.4091666666666667,2.0,2.7,9.1,0,0,1,0,1,1,1
IL,Rock Island County,2011,0.773,0.092,0.632,4731.0,45606.0,50.7,2.827500000000001,2.0,3.1,15.6,0,0,1,0,0,1,1
IL,St. Clair County,2011,0.7070000000000001,0.109,0.648,8738.0,47876.0,57.31666666666667,4.104166666666667,1.0,3.5,15.9,0,0,1,0,0,0,0
IL,Sangamon County,2011,0.7709999999999999,0.074,0.688,1855.0,53408.0,53.71666666666667,2.9925,3.0,3.0,9.0,0,1,1,1,1,1,1
IL,Tazewell County,2011,0.957,0.104,0.6829999999999999,9392.0,55964.0,52.32500000000001,3.264166666666666,2.0,3.1,9.6,1,0,1,0,1,1,1
IL,Vermilion County,2011,0.7609999999999999,0.115,0.487,4234.0,41292.0,52.45000000000001,3.52,3.0,4.1,16.0,0,0,0,0,0,1,0
IL,Will County,2011,0.8809999999999999,0.1009999999999999,0.647,5030.0,76561.0,51.0,3.7824999999999993,1.0,3.3,9.6,1,0,1,0,1,1,0
IL,Winnebago County,2011,0.737,0.15,0.537,5348.0,47646.0,48.96666666666666,3.148333333333333,2.0,3.6,9.2,0,0,0,0,0,1,1
IN,Allen County,2011,0.76,0.102,0.618,3511.0,49110.0,51.08333333333334,4.076666666666667,2.0,3.2,8.9,0,0,1,0,1,1,0
IN,Bartholomew County,2011,0.718,0.093,0.598,3595.0,51850.0,54.59166666666667,4.831666666666668,3.0,3.3,12.9,0,0,0,0,1,1,0
IN,Boone County,2011,0.838,0.076,0.71,2893.0,72603.0,51.96666666666667,4.414166666666667,1.0,2.6,19.0,1,1,1,0,1,1,0
IN,Clark County,2011,0.73,0.085,0.56,5634.0,48572.0,56.46666666666666,5.528333333333332,1.0,4.5,13.4,0,0,0,0,1,0,0
IN,Dearborn County,2011,0.8690000000000001,0.096,0.518,7155.0,56434.0,54.75833333333333,5.3825,1.0,3.3,24.0,1,0,0,0,1,1,0
IN,Delaware County,2011,0.713,0.105,0.5539999999999999,2052.0,39190.0,52.2,4.403333333333333,3.0,4.6,11.0,0,0,0,1,0,1,0
IN,Elkhart County,2011,0.721,0.175,0.429,6901.0,49989.0,49.91666666666666,3.978333333333334,3.0,3.3,9.1,0,0,0,0,1,1,0
IN,Grant County,2011,0.722,0.1169999999999999,0.469,4598.0,38677.0,51.81666666666666,4.3375,4.0,4.2,18.7,0,0,0,0,0,1,0
IN,Hamilton County,2011,0.8909999999999999,0.065,0.823,1539.0,85829.0,52.49166666666667,4.46,1.0,2.6,7.1,1,1,1,1,1,1,0
IN,Hendricks County,2011,0.909,0.075,0.7070000000000001,4753.0,67429.0,52.649999999999984,4.425,1.0,3.0,10.8,1,1,1,0,1,1,0
IN,Henry County,2011,0.8109999999999999,0.122,0.48,12014.0,42416.0,52.30833333333333,4.939166666666668,4.0,3.5,24.3,0,0,0,0,0,1,0
IN,Howard County,2011,0.747,0.145,0.552,4176.0,49140.0,51.71666666666667,4.453333333333333,3.0,3.9,14.5,0,0,0,0,1,1,0
IN,Johnson County,2011,0.794,0.081,0.613,6075.0,62100.0,53.55,4.6433333333333335,1.0,3.6,7.8,0,0,1,0,1,1,0
IN,Lake County,2011,0.6990000000000001,0.104,0.563,6246.0,50042.0,50.54166666666666,3.815833333333333,1.0,3.4,12.7,0,0,0,0,1,1,0
IN,La Porte County,2011,0.7070000000000001,0.115,0.493,5034.0,46388.0,49.90000000000001,3.8825,3.0,3.6,17.1,0,0,0,0,0,1,0
IN,Madison County,2011,0.688,0.107,0.495,5469.0,44453.0,52.45000000000001,4.496666666666667,1.0,5.1,20.6,0,0,0,0,0,1,0
IN,Marion County,2011,0.595,0.091,0.59,2523.0,43823.0,53.3,4.525833333333334,1.0,3.8,14.3,0,0,0,0,0,1,0
IN,Monroe County,2011,0.787,0.063,0.7490000000000001,1280.0,40891.0,53.92500000000001,4.788333333333333,3.0,4.0,14.3,0,1,1,1,0,1,0
IN,Morgan County,2011,0.718,0.089,0.49,10140.0,56309.0,53.575,4.493333333333333,1.0,3.5,18.8,0,0,0,0,1,1,0
IN,Porter County,2011,0.8390000000000001,0.092,0.627,2705.0,62676.0,50.04166666666668,3.870833333333333,1.0,3.6,12.1,1,0,1,0,1,1,0
IN,St. Joseph County,2011,0.6920000000000001,0.1119999999999999,0.607,2390.0,43931.0,50.00833333333333,3.9875,2.0,3.6,13.9,0,0,1,0,0,1,0
IN,Shelby County,2011,0.7759999999999999,0.1009999999999999,0.477,14741.0,52700.0,53.78333333333333,4.7875000000000005,1.0,3.6,27.1,0,0,0,0,1,1,0
IN,Tippecanoe County,2011,0.784,0.089,0.6629999999999999,2900.0,45330.0,52.30833333333334,4.201666666666667,3.0,3.7,9.1,0,0,1,0,0,1,0
IN,Vanderburgh County,2011,0.7509999999999999,0.081,0.642,2913.0,41731.0,57.44166666666667,5.8566666666666665,2.0,4.4,26.1,0,0,1,0,0,0,0
IN,Vigo County,2011,0.7020000000000001,0.099,0.5760000000000001,1578.0,39250.0,54.48333333333333,4.576666666666667,3.0,4.5,14.8,0,0,0,1,0,1,0
IN,Wayne County,2011,0.6559999999999999,0.119,0.482,2945.0,40783.0,52.48333333333333,4.821666666666666,5.0,4.5,14.6,0,0,0,0,0,1,0
IA,Black Hawk County,2011,0.813,0.057,0.6609999999999999,9849.0,45647.0,47.81666666666666,2.681666666666666,3.0,3.2,10.6,0,1,1,0,0,1,1
IA,Cerro Gordo County,2011,0.841,0.065,0.6759999999999999,10935.0,45023.0,46.18333333333334,2.1333333333333333,5.0,2.9,27.3,1,1,1,0,0,1,1
IA,Clinton County,2011,0.855,0.067,0.602,12266.0,46851.0,49.51666666666666,3.014166666666666,4.0,3.1,20.4,1,1,1,0,0,1,1
IA,Linn County,2011,0.8959999999999999,0.057,0.741,15988.0,55173.0,48.82500000000001,2.825,2.0,2.9,13.1,1,1,1,0,1,1,1
IA,Polk County,2011,0.795,0.057,0.7070000000000001,13642.0,56980.0,49.92499999999999,2.805,2.0,2.9,13.7,0,1,1,0,1,1,1
IA,Pottawattamie County,2011,0.701,0.047,0.599,29995.0,49817.0,49.80833333333333,2.5933333333333333,2.0,3.6,16.1,0,1,0,0,1,1,1
IA,Scott County,2011,0.8240000000000001,0.066,0.687,14949.0,52218.0,50.25,2.865,2.0,2.9,17.4,1,1,1,0,1,1,1
IA,Woodbury County,2011,0.8290000000000001,0.053,0.552,16995.0,43616.0,48.0,2.0375,3.0,2.7,9.7,1,1,0,0,0,1,1
KS,Barton County,2011,0.7879999999999999,0.0559999999999999,0.573,27505.0,42889.0,55.29166666666666,1.6258333333333337,7.0,2.9,36.1,0,1,0,0,0,1,1
KS,Butler County,2011,0.848,0.072,0.685,31726.0,57678.0,57.20833333333334,2.2466666666666666,2.0,3.0,19.7,1,1,1,0,1,0,1
KS,Johnson County,2011,0.902,0.063,0.82,4115.0,76250.0,55.17500000000001,2.8141666666666665,1.0,2.3,11.8,1,1,1,0,1,1,1
KS,Lyon County,2011,0.6759999999999999,0.061,0.512,17659.0,39942.0,55.60833333333334,2.3783333333333334,4.0,2.9,29.7,0,1,0,0,0,1,1
KS,Reno County,2011,0.7909999999999999,0.0579999999999999,0.569,21076.0,42597.0,57.175,1.6225000000000005,4.0,2.8,17.1,0,1,0,0,0,0,1
KS,Sedgwick County,2011,0.7170000000000001,0.0819999999999999,0.627,8613.0,49518.0,58.16666666666666,2.0291666666666663,2.0,3.2,12.0,0,0,1,0,1,0,1
KS,Shawnee County,2011,0.774,0.065,0.62,5305.0,48332.0,55.02500000000001,2.5591666666666666,3.0,3.0,14.0,0,1,1,0,0,1,1
KS,Wyandotte County,2011,0.617,0.103,0.422,5703.0,39208.0,55.15833333333333,2.98,1.0,3.7,17.7,0,0,0,0,0,1,1
KY,Boone County,2011,0.895,0.092,0.654,6105.0,66178.0,55.55,5.770833333333332,1.0,3.6,8.2,1,0,1,0,1,1,0
KY,Christian County,2011,0.816,0.123,0.52,3795.0,37775.0,58.5,5.823333333333334,2.0,4.1,19.0,0,0,0,0,0,0,0
KY,Daviess County,2011,0.914,0.095,0.569,6308.0,43075.0,57.80833333333333,5.383333333333333,3.0,3.5,21.6,1,0,0,0,0,0,0
KY,Fayette County,2011,0.8340000000000001,0.078,0.7170000000000001,1244.0,50267.0,55.65,5.671666666666666,2.0,3.4,13.6,1,0,1,1,1,1,0
KY,Grayson County,2011,0.825,0.147,0.371,25466.0,33791.0,57.375,5.951666666666667,6.0,4.3,46.5,1,0,0,0,0,0,0
KY,Hardin County,2011,0.878,0.104,0.596,4705.0,49532.0,56.81666666666666,5.859166666666668,3.0,3.9,16.7,1,0,0,0,1,0,0
KY,Hopkins County,2011,0.843,0.094,0.502,6623.0,40027.0,58.525,5.517500000000001,5.0,4.2,21.3,1,0,0,0,0,0,0
KY,Jefferson County,2011,0.7070000000000001,0.103,0.659,1684.0,46745.0,57.46666666666667,5.776666666666667,1.0,3.8,14.9,0,0,1,1,0,0,0
KY,Kenton County,2011,0.879,0.099,0.652,3670.0,52633.0,55.43333333333333,5.499166666666667,1.0,3.9,13.7,1,0,1,0,1,1,0
KY,Laurel County,2011,0.825,0.103,0.446,11477.0,34304.0,56.041666666666686,4.911666666666666,5.0,4.9,16.8,1,0,0,0,0,0,0
KY,McCracken County,2011,0.89,0.089,0.63,5449.0,41586.0,58.625,5.9775,5.0,3.8,16.7,1,0,1,0,0,0,0
KY,Madison County,2011,0.884,0.092,0.588,5142.0,43358.0,56.14166666666666,5.218333333333334,4.0,3.9,15.3,1,0,0,0,0,0,0
KY,Pulaski County,2011,0.857,0.106,0.484,4663.0,32901.0,56.29166666666666,4.9383333333333335,5.0,3.8,15.8,1,0,0,0,0,0,0
KY,Warren County,2011,0.898,0.1,0.586,3135.0,43368.0,58.84166666666667,5.468333333333334,3.0,4.2,13.8,1,0,0,0,0,0,0
LA,Acadia Parish,2011,0.64,0.065,0.355,11987.0,37862.0,68.55,3.595833333333333,2.0,3.2,30.8,0,1,0,0,0,0,0
LA,Bossier Parish,2011,0.7070000000000001,0.061,0.5770000000000001,11029.0,49331.0,66.625,2.855833333333333,2.0,2.9,13.3,0,1,0,0,1,0,1
LA,Caddo Parish,2011,0.5760000000000001,0.078,0.534,2631.0,36527.0,67.12500000000001,2.861666666666667,2.0,2.6,9.3,0,0,0,0,0,0,1
LA,Calcasieu Parish,2011,0.691,0.064,0.51,9294.0,44826.0,68.94166666666668,3.264166666666666,3.0,3.1,13.9,0,1,0,0,0,0,1
LA,East Baton Rouge Parish,2011,0.614,0.062,0.649,2661.0,46563.0,67.85000000000001,4.107500000000001,2.0,2.7,9.3,0,1,1,0,0,0,0
LA,Iberia Parish,2011,0.579,0.067,0.359,37510.0,40610.0,68.975,3.1958333333333333,2.0,3.0,16.3,0,1,0,0,0,0,1
LA,Jefferson Parish,2011,0.544,0.062,0.564,3294.0,47065.0,69.93333333333334,3.9033333333333338,1.0,3.2,15.9,0,1,0,0,0,0,0
LA,Lafayette Parish,2011,0.708,0.052,0.612,3245.0,48119.0,68.675,3.6175,2.0,2.8,10.3,0,1,1,0,0,0,0
LA,Lafourche Parish,2011,0.6659999999999999,0.046,0.433,6683.0,49182.0,69.98333333333333,3.9,3.0,3.0,12.4,0,1,0,0,1,0,0
LA,Livingston Parish,2011,0.746,0.062,0.504,60540.0,53237.0,67.85833333333333,4.175000000000002,2.0,3.4,17.7,0,1,0,0,1,0,0
LA,Orleans Parish,2011,0.185,0.084,0.581,1256.0,37047.0,69.25000000000001,4.088333333333334,1.0,3.5,10.5,0,0,0,1,0,0,0
LA,Ouachita Parish,2011,0.618,0.07,0.5579999999999999,6536.0,39056.0,66.19166666666666,3.945,3.0,2.7,20.7,0,1,0,0,0,0,0
LA,Rapides Parish,2011,0.703,0.064,0.508,2567.0,41200.0,67.58333333333333,3.671666666666667,3.0,3.2,12.9,0,1,0,0,0,0,0
LA,St. Landry Parish,2011,0.665,0.075,0.368,18390.0,32373.0,68.03333333333333,3.8250000000000006,4.0,4.0,12.0,0,1,0,0,0,0,0
LA,St. Tammany Parish,2011,0.7440000000000001,0.053,0.662,2941.0,57129.0,67.98333333333333,4.09,1.0,3.1,13.9,0,1,1,0,1,0,0
LA,Tangipahoa Parish,2011,0.715,0.076,0.491,9032.0,39604.0,67.31666666666666,4.154166666666666,3.0,3.1,9.0,0,1,0,0,0,0,0
LA,Terrebonne Parish,2011,0.645,0.049,0.39,21832.0,49786.0,69.95,3.635,3.0,3.6,15.2,0,1,0,0,1,0,0
ME,Androscoggin County,2011,0.75,0.084,0.521,2817.0,44484.0,45.75,4.333333333333333,3.0,3.7,11.2,0,0,0,0,0,1,0
ME,Cumberland County,2011,0.8270000000000001,0.064,0.7040000000000001,821.0,54053.0,46.50833333333333,4.404166666666668,2.0,3.3,16.3,1,1,1,1,1,1,0
ME,Kennebec County,2011,0.797,0.076,0.583,1289.0,45511.0,45.51666666666667,3.8650000000000007,4.0,3.7,18.9,0,1,0,1,0,1,0
ME,Penobscot County,2011,0.843,0.081,0.607,1345.0,42704.0,43.68333333333334,3.8091666666666666,3.0,3.4,15.0,1,0,1,1,0,1,0
ME,Somerset County,2011,0.795,0.109,0.456,10244.0,35277.0,41.31666666666667,4.2700000000000005,6.0,4.3,25.0,0,0,0,0,0,1,0
ME,Washington County,2011,0.915,0.11,0.506,2321.0,31856.0,44.95833333333334,4.056666666666667,7.0,3.6,45.9,1,0,0,0,0,1,0
ME,York County,2011,0.8370000000000001,0.076,0.597,3059.0,54626.0,47.24166666666667,4.4991666666666665,2.0,3.5,23.2,1,1,0,0,1,1,0
MD,Allegany County,2011,0.855,0.085,0.506,2271.0,39055.0,53.475,4.1975,3.0,4.2,18.8,1,0,0,0,0,1,0
MD,Anne Arundel County,2011,0.787,0.064,0.6920000000000001,2353.0,82616.0,58.34166666666667,4.589166666666666,1.0,3.3,10.6,0,1,1,0,1,0,0
MD,Baltimore County,2011,0.8290000000000001,0.074,0.6779999999999999,1215.0,63078.0,55.92499999999999,4.902500000000002,1.0,3.8,11.4,1,1,1,1,1,0,0
MD,Calvert County,2011,0.889,0.0579999999999999,0.618,5209.0,82033.0,58.25833333333333,4.388333333333333,1.0,3.1,13.4,1,1,1,0,1,0,0
MD,Carroll County,2011,0.953,0.064,0.6659999999999999,3204.0,78348.0,54.23333333333333,4.649166666666666,1.0,3.1,9.6,1,1,1,0,1,1,0
MD,Cecil County,2011,0.723,0.09,0.531,6663.0,66131.0,56.32499999999999,4.8900000000000015,1.0,4.1,21.6,0,0,0,0,1,0,0
MD,Charles County,2011,0.904,0.0579999999999999,0.65,12859.0,85173.0,58.475,4.28,1.0,2.8,13.4,1,1,1,0,1,0,0
MD,Frederick County,2011,0.882,0.062,0.7,3190.0,78437.0,54.925,4.465833333333333,1.0,3.2,7.6,1,1,1,0,1,1,0
MD,Harford County,2011,0.848,0.072,0.718,3448.0,76620.0,56.19166666666666,4.838333333333334,1.0,3.9,11.3,1,1,1,0,1,0,0
MD,Howard County,2011,0.923,0.052,0.831,724.0,101867.0,55.99166666666667,4.6075,1.0,2.6,8.5,1,1,1,1,1,0,0
MD,Montgomery County,2011,0.873,0.053,0.774,777.0,93895.0,56.38333333333333,4.284999999999998,1.0,2.6,8.0,1,1,1,1,1,0,0
MD,Prince George's County,2011,0.713,0.069,0.598,4973.0,71696.0,57.78333333333333,4.3625,1.0,3.0,6.3,0,1,0,0,1,0,0
MD,Washington County,2011,0.8640000000000001,0.0969999999999999,0.52,6324.0,51587.0,54.55,4.3116666666666665,2.0,4.0,16.1,1,0,0,0,1,1,0
MD,Baltimore city,2011,0.561,0.102,0.555,1409.0,40087.0,58.06666666666666,4.8325000000000005,1.0,4.1,7.9,0,0,0,1,0,0,0
MA,Barnstable County,2011,0.807,0.087,0.667,1605.0,57379.0,52.1,4.151666666666666,3.0,3.2,14.4,0,0,1,1,1,1,0
MA,Berkshire County,2011,0.7759999999999999,0.081,0.614,989.0,45778.0,46.825,5.23,3.0,3.6,13.0,0,0,1,1,0,1,0
MA,Bristol County,2011,0.706,0.111,0.556,3155.0,56026.0,52.03333333333333,4.804166666666666,1.0,4.0,9.3,0,0,0,0,1,1,0
MA,Essex County,2011,0.7759999999999999,0.09,0.6609999999999999,1848.0,65183.0,50.125,4.729166666666667,1.0,3.2,8.1,0,0,1,1,1,1,0
MA,Hampden County,2011,0.6679999999999999,0.0969999999999999,0.542,2861.0,48482.0,49.51666666666666,5.609999999999999,2.0,3.9,9.0,0,0,0,0,1,1,0
MA,Hampshire County,2011,0.852,0.066,0.713,484.0,62413.0,48.86666666666665,5.468333333333334,2.0,3.1,7.5,1,1,1,1,1,1,0
MA,Middlesex County,2011,0.856,0.071,0.7609999999999999,561.0,78040.0,50.15833333333333,4.934166666666667,1.0,2.8,8.1,1,1,1,1,1,1,0
MA,Norfolk County,2011,0.905,0.076,0.7809999999999999,676.0,80944.0,51.04166666666668,4.9325,1.0,2.8,7.7,1,1,1,1,1,1,0
MA,Plymouth County,2011,0.763,0.088,0.6409999999999999,2095.0,72931.0,51.89166666666666,4.6725,1.0,3.6,10.2,0,0,1,1,1,1,0
MA,Suffolk County,2011,0.631,0.081,0.6859999999999999,919.0,51145.0,51.49166666666667,4.8308333333333335,1.0,3.5,7.2,0,0,1,1,1,1,0
MA,Worcester County,2011,0.8029999999999999,0.092,0.6409999999999999,1788.0,66389.0,48.85,5.3133333333333335,2.0,3.5,10.6,0,0,1,1,1,1,0
MI,Allegan County,2011,0.82,0.128,0.5529999999999999,4723.0,49784.0,49.31666666666667,3.7125,4.0,3.0,12.6,1,0,0,0,1,1,0
MI,Bay County,2011,0.775,0.12,0.648,8277.0,45704.0,47.70833333333332,2.865,3.0,4.7,13.0,0,0,1,0,0,1,1
MI,Berrien County,2011,0.7609999999999999,0.127,0.59,4219.0,42905.0,50.07500000000001,3.809166666666666,3.0,3.6,13.4,0,0,0,0,0,1,0
MI,Branch County,2011,0.804,0.142,0.47,9156.0,45115.0,49.09166666666667,3.981666666666667,6.0,3.6,22.8,0,0,0,0,0,1,0
MI,Calhoun County,2011,0.6990000000000001,0.1169999999999999,0.58,3590.0,41576.0,48.50833333333335,3.8716666666666666,3.0,5.0,11.1,0,0,0,0,0,1,0
MI,Eaton County,2011,0.8390000000000001,0.103,0.691,7630.0,57512.0,48.14166666666666,3.665833333333333,2.0,3.4,12.1,1,0,1,0,1,1,0
MI,Genesee County,2011,0.728,0.149,0.593,7269.0,44827.0,48.225,3.549166666666667,2.0,4.1,13.3,0,0,0,0,0,1,0
MI,Grand Traverse County,2011,0.915,0.118,0.6859999999999999,1790.0,50207.0,45.60833333333334,2.6908333333333334,5.0,3.0,13.6,1,0,1,1,1,1,1
MI,Ingham County,2011,0.802,0.113,0.703,1193.0,45987.0,48.06666666666666,3.6491666666666656,2.0,3.6,8.9,0,0,1,1,0,1,0
MI,Jackson County,2011,0.758,0.135,0.541,5724.0,47424.0,48.3,3.7616666666666654,3.0,4.0,16.9,0,0,0,0,0,1,0
MI,Kalamazoo County,2011,0.8029999999999999,0.1,0.7240000000000001,1360.0,46968.0,49.11666666666667,3.7425,2.0,3.7,15.1,0,0,1,1,0,1,0
MI,Kent County,2011,0.802,0.109,0.659,2438.0,50746.0,48.275,3.478333333333333,2.0,3.5,8.1,0,0,1,0,1,1,1
MI,Lapeer County,2011,0.8540000000000001,0.172,0.564,6993.0,54243.0,48.08333333333334,3.4125,1.0,2.7,18.2,1,0,0,0,1,1,1
MI,Lenawee County,2011,0.8220000000000001,0.156,0.584,5925.0,50835.0,49.5,3.7783333333333338,4.0,2.8,11.1,1,0,0,0,1,1,0
MI,Livingston County,2011,0.985,0.119,0.726,4246.0,72090.0,47.98333333333333,3.88,1.0,3.0,13.2,1,0,1,0,1,1,0
